time,ghi,solar_pu
2023-06-25 09:30:00,1.25,0.00125
2023-06-25 10:30:00,3.55,0.0035499999999999998
2023-06-25 11:30:00,0.85,0.00085
2023-06-25 12:30:00,0.1,0.0001
2023-06-25 13:30:00,0.0,0.0
2023-06-25 14:30:00,0.0,0.0
2023-06-25 15:30:00,0.0,0.0
2023-06-25 16:30:00,0.0,0.0
2023-06-25 17:30:00,0.0,0.0
2023-06-25 18:30:00,0.0,0.0
2023-06-25 19:30:00,0.0,0.0
2023-06-25 20:30:00,0.0,0.0
2023-06-25 21:30:00,0.0,0.0
2023-06-25 22:30:00,0.0,0.0
2023-06-25 23:30:00,0.0,0.0
2023-06-26 00:30:00,0.0,0.0
2023-06-26 01:30:00,0.25,0.00025
2023-06-26 02:30:00,11.95,0.011949999999999999
2023-06-26 03:30:00,50.85,0.05085
2023-06-26 04:30:00,89.25,0.08925
2023-06-26 05:30:00,77.5,0.0775
2023-06-26 06:30:00,50.4,0.0504
2023-06-26 07:30:00,47.8,0.047799999999999995
2023-06-26 08:30:00,31.4,0.0314
2023-06-26 09:30:00,69.15,0.06915
2023-06-26 10:30:00,28.65,0.02865
2023-06-26 11:30:00,3.0,0.003
2023-06-26 12:30:00,4.1,0.0040999999999999995
2023-06-26 13:30:00,0.0,0.0
2023-06-26 14:30:00,0.0,0.0
2023-06-26 15:30:00,0.0,0.0
2023-06-26 16:30:00,0.0,0.0
2023-06-26 17:30:00,0.0,0.0
2023-06-26 18:30:00,0.0,0.0
2023-06-26 19:30:00,0.0,0.0
2023-06-26 20:30:00,0.0,0.0
2023-06-26 21:30:00,0.0,0.0
2023-06-26 22:30:00,0.0,0.0
2023-06-26 23:30:00,0.0,0.0
2023-06-27 00:30:00,0.0,0.0
2023-06-27 01:30:00,0.1,0.0001
2023-06-27 02:30:00,0.5,0.0005
2023-06-27 03:30:00,2.4,0.0024
2023-06-27 04:30:00,16.4,0.016399999999999998
2023-06-27 05:30:00,20.9,0.0209
2023-06-27 06:30:00,35.85,0.03585
2023-06-27 07:30:00,93.6,0.09359999999999999
2023-06-27 08:30:00,34.3,0.0343
2023-06-27 09:30:00,37.75,0.03775
2023-06-27 10:30:00,0.0,0.0
2023-06-27 11:30:00,0.5,0.0005
2023-06-27 12:30:00,0.0,0.0
2023-06-27 13:30:00,0.0,0.0
2023-06-27 14:30:00,0.0,0.0
2023-06-27 15:30:00,0.0,0.0
2023-06-27 16:30:00,0.0,0.0
2023-06-27 17:30:00,0.0,0.0
2023-06-27 18:30:00,0.0,0.0
2023-06-27 19:30:00,0.0,0.0
2023-06-27 20:30:00,0.0,0.0
2023-06-27 21:30:00,0.0,0.0
2023-06-27 22:30:00,0.0,0.0
2023-06-27 23:30:00,0.0,0.0
2023-06-28 00:30:00,0.0,0.0
2023-06-28 01:30:00,0.0,0.0
2023-06-28 02:30:00,7.85,0.00785
2023-06-28 03:30:00,1.35,0.00135
2023-06-28 04:30:00,4.15,0.00415
2023-06-28 05:30:00,46.2,0.046200000000000005
2023-06-28 06:30:00,151.0,0.151
2023-06-28 07:30:00,118.0,0.118
2023-06-28 08:30:00,59.6,0.0596
2023-06-28 09:30:00,0.4,0.0004
2023-06-28 10:30:00,10.4,0.0104
2023-06-28 11:30:00,5.9,0.005900000000000001
2023-06-28 12:30:00,1.45,0.00145
2023-06-28 13:30:00,0.25,0.00025
2023-06-28 14:30:00,0.0,0.0
2023-06-28 15:30:00,0.0,0.0
2023-06-28 16:30:00,0.0,0.0
2023-06-28 17:30:00,0.0,0.0
2023-06-28 18:30:00,0.0,0.0
2023-06-28 19:30:00,0.0,0.0
2023-06-28 20:30:00,0.0,0.0
2023-06-28 21:30:00,0.0,0.0
2023-06-28 22:30:00,0.0,0.0
2023-06-28 23:30:00,0.0,0.0
2023-06-29 00:30:00,0.0,0.0
2023-06-29 01:30:00,0.05,5e-05
2023-06-29 02:30:00,2.35,0.00235
2023-06-29 03:30:00,1.85,0.00185
2023-06-29 04:30:00,1.15,0.00115
2023-06-29 05:30:00,3.45,0.0034500000000000004
2023-06-29 06:30:00,6.7,0.0067
2023-06-29 07:30:00,11.7,0.011699999999999999
2023-06-29 08:30:00,0.0,0.0
2023-06-29 09:30:00,5.1,0.0050999999999999995
2023-06-29 10:30:00,0.35,0.00035
2023-06-29 11:30:00,0.1,0.0001
2023-06-29 12:30:00,0.0,0.0
2023-06-29 13:30:00,0.0,0.0
2023-06-29 14:30:00,0.0,0.0
2023-06-29 15:30:00,0.0,0.0
2023-06-29 16:30:00,0.0,0.0
2023-06-29 17:30:00,0.0,0.0
2023-06-29 18:30:00,0.0,0.0
2023-06-29 19:30:00,0.0,0.0
2023-06-29 20:30:00,0.0,0.0
2023-06-29 21:30:00,0.0,0.0
2023-06-29 22:30:00,0.0,0.0
2023-06-29 23:30:00,0.0,0.0
2023-06-30 00:30:00,0.0,0.0
2023-06-30 01:30:00,0.15,0.00015
2023-06-30 02:30:00,0.6,0.0006
2023-06-30 03:30:00,1.0,0.001
2023-06-30 04:30:00,16.15,0.016149999999999998
2023-06-30 05:30:00,11.3,0.011300000000000001
2023-06-30 06:30:00,78.0,0.078
2023-06-30 07:30:00,66.9,0.0669
2023-06-30 08:30:00,21.45,0.02145
2023-06-30 09:30:00,5.1,0.0050999999999999995
2023-06-30 10:30:00,0.0,0.0
2023-06-30 11:30:00,0.35,0.00035
2023-06-30 12:30:00,0.0,0.0
2023-06-30 13:30:00,0.0,0.0
2023-06-30 14:30:00,0.0,0.0
2023-06-30 15:30:00,0.0,0.0
2023-06-30 16:30:00,0.0,0.0
2023-06-30 17:30:00,0.0,0.0
2023-06-30 18:30:00,0.0,0.0
2023-06-30 19:30:00,0.0,0.0
2023-06-30 20:30:00,0.0,0.0
2023-06-30 21:30:00,0.0,0.0
2023-06-30 22:30:00,0.0,0.0
2023-06-30 23:30:00,0.0,0.0
2023-07-01 00:30:00,0.0,0.0
2023-07-01 01:30:00,0.0,0.0
2023-07-01 02:30:00,0.1,0.0001
2023-07-01 03:30:00,2.35,0.00235
2023-07-01 04:30:00,32.3,0.032299999999999995
2023-07-01 05:30:00,21.15,0.02115
2023-07-01 06:30:00,96.3,0.0963
2023-07-01 07:30:00,188.7,0.18869999999999998
2023-07-01 08:30:00,232.9,0.2329
2023-07-01 09:30:00,134.2,0.13419999999999999
2023-07-01 10:30:00,165.55,0.16555
2023-07-01 11:30:00,86.05,0.08605
2023-07-01 12:30:00,17.75,0.01775
2023-07-01 13:30:00,0.8,0.0008
2023-07-01 14:30:00,0.0,0.0
2023-07-01 15:30:00,0.0,0.0
2023-07-01 16:30:00,0.0,0.0
2023-07-01 17:30:00,0.0,0.0
2023-07-01 18:30:00,0.0,0.0
2023-07-01 19:30:00,0.0,0.0
2023-07-01 20:30:00,0.0,0.0
2023-07-01 21:30:00,0.0,0.0
2023-07-01 22:30:00,0.0,0.0
2023-07-01 23:30:00,0.0,0.0
2023-07-02 00:30:00,0.0,0.0
2023-07-02 01:30:00,1.2,0.0012
2023-07-02 02:30:00,8.7,0.0087
2023-07-02 03:30:00,11.75,0.01175
2023-07-02 04:30:00,170.05,0.17005
2023-07-02 05:30:00,226.45,0.22644999999999998
2023-07-02 06:30:00,269.85,0.26985000000000003
2023-07-02 07:30:00,327.0,0.327
2023-07-02 08:30:00,104.1,0.1041
2023-07-02 09:30:00,55.0,0.055
2023-07-02 10:30:00,47.85,0.047850000000000004
2023-07-02 11:30:00,27.3,0.0273
2023-07-02 12:30:00,10.8,0.0108
2023-07-02 13:30:00,1.0,0.001
2023-07-02 14:30:00,0.0,0.0
2023-07-02 15:30:00,0.0,0.0
2023-07-02 16:30:00,0.0,0.0
2023-07-02 17:30:00,0.0,0.0
2023-07-02 18:30:00,0.0,0.0
2023-07-02 19:30:00,0.0,0.0
2023-07-02 20:30:00,0.0,0.0
2023-07-02 21:30:00,0.0,0.0
2023-07-02 22:30:00,0.0,0.0
2023-07-02 23:30:00,0.0,0.0
2023-07-03 00:30:00,0.0,0.0
2023-07-03 01:30:00,1.4,0.0014
2023-07-03 02:30:00,1.85,0.00185
2023-07-03 03:30:00,126.4,0.1264
2023-07-03 04:30:00,213.6,0.21359999999999998
2023-07-03 05:30:00,272.1,0.2721
2023-07-03 06:30:00,363.4,0.3634
2023-07-03 07:30:00,445.9,0.44589999999999996
2023-07-03 08:30:00,492.3,0.4923
2023-07-03 09:30:00,406.2,0.4062
2023-07-03 10:30:00,270.85,0.27085000000000004
2023-07-03 11:30:00,143.35,0.14335
2023-07-03 12:30:00,34.7,0.0347
2023-07-03 13:30:00,0.1,0.0001
2023-07-03 14:30:00,0.0,0.0
2023-07-03 15:30:00,0.0,0.0
2023-07-03 16:30:00,0.0,0.0
2023-07-03 17:30:00,0.0,0.0
2023-07-03 18:30:00,0.0,0.0
2023-07-03 19:30:00,0.0,0.0
2023-07-03 20:30:00,0.0,0.0
2023-07-03 21:30:00,0.0,0.0
2023-07-03 22:30:00,0.0,0.0
2023-07-03 23:30:00,0.0,0.0
2023-07-04 00:30:00,0.0,0.0
2023-07-04 01:30:00,18.5,0.0185
2023-07-04 02:30:00,68.3,0.0683
2023-07-04 03:30:00,124.2,0.1242
2023-07-04 04:30:00,115.85,0.11585
2023-07-04 05:30:00,226.8,0.2268
2023-07-04 06:30:00,432.0,0.432
2023-07-04 07:30:00,370.85,0.37085
2023-07-04 08:30:00,190.25,0.19025
2023-07-04 09:30:00,115.7,0.1157
2023-07-04 10:30:00,162.85,0.16285
2023-07-04 11:30:00,62.35,0.06235
2023-07-04 12:30:00,5.9,0.005900000000000001
2023-07-04 13:30:00,0.75,0.00075
2023-07-04 14:30:00,0.0,0.0
2023-07-04 15:30:00,0.0,0.0
2023-07-04 16:30:00,0.0,0.0
2023-07-04 17:30:00,0.0,0.0
2023-07-04 18:30:00,0.0,0.0
2023-07-04 19:30:00,0.0,0.0
2023-07-04 20:30:00,0.0,0.0
2023-07-04 21:30:00,0.0,0.0
2023-07-04 22:30:00,0.0,0.0
2023-07-04 23:30:00,0.0,0.0
2023-07-05 00:30:00,0.0,0.0
2023-07-05 01:30:00,2.05,0.0020499999999999997
2023-07-05 02:30:00,58.3,0.0583
2023-07-05 03:30:00,66.55,0.06655
2023-07-05 04:30:00,69.75,0.06975
2023-07-05 05:30:00,69.05,0.06905
2023-07-05 06:30:00,158.95,0.15894999999999998
2023-07-05 07:30:00,53.35,0.05335
2023-07-05 08:30:00,47.0,0.047
2023-07-05 09:30:00,30.95,0.03095
2023-07-05 10:30:00,16.55,0.016550000000000002
2023-07-05 11:30:00,2.15,0.00215
2023-07-05 12:30:00,2.0,0.002
2023-07-05 13:30:00,0.0,0.0
2023-07-05 14:30:00,0.0,0.0
2023-07-05 15:30:00,0.0,0.0
2023-07-05 16:30:00,0.0,0.0
2023-07-05 17:30:00,0.0,0.0
2023-07-05 18:30:00,0.0,0.0
2023-07-05 19:30:00,0.0,0.0
2023-07-05 20:30:00,0.0,0.0
2023-07-05 21:30:00,0.0,0.0
2023-07-05 22:30:00,0.0,0.0
2023-07-05 23:30:00,0.0,0.0
2023-07-06 00:30:00,0.0,0.0
2023-07-06 01:30:00,0.35,0.00035
2023-07-06 02:30:00,0.45,0.00045
2023-07-06 03:30:00,7.65,0.0076500000000000005
2023-07-06 04:30:00,1.55,0.00155
2023-07-06 05:30:00,36.85,0.03685
2023-07-06 06:30:00,15.8,0.0158
2023-07-06 07:30:00,19.9,0.019899999999999998
2023-07-06 08:30:00,8.95,0.00895
2023-07-06 09:30:00,27.75,0.02775
2023-07-06 10:30:00,14.7,0.0147
2023-07-06 11:30:00,0.15,0.00015
2023-07-06 12:30:00,1.5,0.0015
2023-07-06 13:30:00,0.0,0.0
2023-07-06 14:30:00,0.0,0.0
2023-07-06 15:30:00,0.0,0.0
2023-07-06 16:30:00,0.0,0.0
2023-07-06 17:30:00,0.0,0.0
2023-07-06 18:30:00,0.0,0.0
2023-07-06 19:30:00,0.0,0.0
2023-07-06 20:30:00,0.0,0.0
2023-07-06 21:30:00,0.0,0.0
2023-07-06 22:30:00,0.0,0.0
2023-07-06 23:30:00,0.0,0.0
2023-07-07 00:30:00,0.0,0.0
2023-07-07 01:30:00,0.0,0.0
2023-07-07 02:30:00,1.0,0.001
2023-07-07 03:30:00,0.3,0.0003
2023-07-07 04:30:00,2.25,0.00225
2023-07-07 05:30:00,6.9,0.006900000000000001
2023-07-07 06:30:00,91.5,0.0915
2023-07-07 07:30:00,90.9,0.09090000000000001
2023-07-07 08:30:00,122.65,0.12265000000000001
2023-07-07 09:30:00,93.55,0.09355
2023-07-07 10:30:00,32.1,0.032100000000000004
2023-07-07 11:30:00,12.75,0.01275
2023-07-07 12:30:00,17.6,0.0176
2023-07-07 13:30:00,0.8,0.0008
2023-07-07 14:30:00,0.0,0.0
2023-07-07 15:30:00,0.0,0.0
2023-07-07 16:30:00,0.0,0.0
2023-07-07 17:30:00,0.0,0.0
2023-07-07 18:30:00,0.0,0.0
2023-07-07 19:30:00,0.0,0.0
2023-07-07 20:30:00,0.0,0.0
2023-07-07 21:30:00,0.0,0.0
2023-07-07 22:30:00,0.0,0.0
2023-07-07 23:30:00,0.0,0.0
2023-07-08 00:30:00,0.0,0.0
2023-07-08 01:30:00,8.3,0.0083
2023-07-08 02:30:00,2.75,0.00275
2023-07-08 03:30:00,45.25,0.04525
2023-07-08 04:30:00,46.9,0.0469
2023-07-08 05:30:00,112.1,0.11209999999999999
2023-07-08 06:30:00,456.75,0.45675
2023-07-08 07:30:00,429.3,0.4293
2023-07-08 08:30:00,458.3,0.4583
2023-07-08 09:30:00,233.0,0.233
2023-07-08 10:30:00,308.7,0.3087
2023-07-08 11:30:00,175.9,0.1759
2023-07-08 12:30:00,61.75,0.06175
2023-07-08 13:30:00,3.0,0.003
2023-07-08 14:30:00,0.0,0.0
2023-07-08 15:30:00,0.0,0.0
2023-07-08 16:30:00,0.0,0.0
2023-07-08 17:30:00,0.0,0.0
2023-07-08 18:30:00,0.0,0.0
2023-07-08 19:30:00,0.0,0.0
2023-07-08 20:30:00,0.0,0.0
2023-07-08 21:30:00,0.0,0.0
2023-07-08 22:30:00,0.0,0.0
2023-07-08 23:30:00,0.0,0.0
2023-07-09 00:30:00,0.0,0.0
2023-07-09 01:30:00,15.05,0.015050000000000001
2023-07-09 02:30:00,90.2,0.0902
2023-07-09 03:30:00,234.8,0.2348
2023-07-09 04:30:00,197.95,0.19795
2023-07-09 05:30:00,410.75,0.41075
2023-07-09 06:30:00,523.9,0.5239
2023-07-09 07:30:00,399.2,0.3992
2023-07-09 08:30:00,368.0,0.368
2023-07-09 09:30:00,371.4,0.37139999999999995
2023-07-09 10:30:00,223.5,0.2235
2023-07-09 11:30:00,49.2,0.0492
2023-07-09 12:30:00,0.75,0.00075
2023-07-09 13:30:00,0.15,0.00015
2023-07-09 14:30:00,0.0,0.0
2023-07-09 15:30:00,0.0,0.0
2023-07-09 16:30:00,0.0,0.0
2023-07-09 17:30:00,0.0,0.0
2023-07-09 18:30:00,0.0,0.0
2023-07-09 19:30:00,0.0,0.0
2023-07-09 20:30:00,0.0,0.0
2023-07-09 21:30:00,0.0,0.0
2023-07-09 22:30:00,0.0,0.0
2023-07-09 23:30:00,0.0,0.0
2023-07-10 00:30:00,0.0,0.0
2023-07-10 01:30:00,17.1,0.0171
2023-07-10 02:30:00,64.55,0.06455
2023-07-10 03:30:00,108.95,0.10895
2023-07-10 04:30:00,78.2,0.0782
2023-07-10 05:30:00,143.9,0.1439
2023-07-10 06:30:00,167.7,0.1677
2023-07-10 07:30:00,435.85,0.43585
2023-07-10 08:30:00,146.0,0.146
2023-07-10 09:30:00,310.35,0.31035
2023-07-10 10:30:00,237.35,0.23735
2023-07-10 11:30:00,175.65,0.17565
2023-07-10 12:30:00,69.95,0.06995
2023-07-10 13:30:00,4.25,0.00425
2023-07-10 14:30:00,0.0,0.0
2023-07-10 15:30:00,0.0,0.0
2023-07-10 16:30:00,0.0,0.0
2023-07-10 17:30:00,0.0,0.0
2023-07-10 18:30:00,0.0,0.0
2023-07-10 19:30:00,0.0,0.0
2023-07-10 20:30:00,0.0,0.0
2023-07-10 21:30:00,0.0,0.0
2023-07-10 22:30:00,0.0,0.0
2023-07-10 23:30:00,0.0,0.0
2023-07-11 00:30:00,0.0,0.0
2023-07-11 01:30:00,14.45,0.01445
2023-07-11 02:30:00,90.75,0.09075
2023-07-11 03:30:00,289.85,0.28985
2023-07-11 04:30:00,260.75,0.26075
2023-07-11 05:30:00,366.9,0.3669
2023-07-11 06:30:00,336.25,0.33625
2023-07-11 07:30:00,197.3,0.1973
2023-07-11 08:30:00,81.05,0.08105
2023-07-11 09:30:00,50.3,0.0503
2023-07-11 10:30:00,24.65,0.02465
2023-07-11 11:30:00,6.7,0.0067
2023-07-11 12:30:00,1.0,0.001
2023-07-11 13:30:00,0.0,0.0
2023-07-11 14:30:00,0.0,0.0
2023-07-11 15:30:00,0.0,0.0
2023-07-11 16:30:00,0.0,0.0
2023-07-11 17:30:00,0.0,0.0
2023-07-11 18:30:00,0.0,0.0
2023-07-11 19:30:00,0.0,0.0
2023-07-11 20:30:00,0.0,0.0
2023-07-11 21:30:00,0.0,0.0
2023-07-11 22:30:00,0.0,0.0
2023-07-11 23:30:00,0.0,0.0
2023-07-12 00:30:00,0.0,0.0
2023-07-12 01:30:00,4.4,0.0044
2023-07-12 02:30:00,14.35,0.01435
2023-07-12 03:30:00,9.1,0.0091
2023-07-12 04:30:00,36.75,0.03675
2023-07-12 05:30:00,14.0,0.014
2023-07-12 06:30:00,20.45,0.02045
2023-07-12 07:30:00,29.85,0.02985
2023-07-12 08:30:00,144.85,0.14485
2023-07-12 09:30:00,57.15,0.05715
2023-07-12 10:30:00,16.4,0.016399999999999998
2023-07-12 11:30:00,7.95,0.00795
2023-07-12 12:30:00,2.9,0.0029
2023-07-12 13:30:00,0.0,0.0
2023-07-12 14:30:00,0.0,0.0
2023-07-12 15:30:00,0.0,0.0
2023-07-12 16:30:00,0.0,0.0
2023-07-12 17:30:00,0.0,0.0
2023-07-12 18:30:00,0.0,0.0
2023-07-12 19:30:00,0.0,0.0
2023-07-12 20:30:00,0.0,0.0
2023-07-12 21:30:00,0.0,0.0
2023-07-12 22:30:00,0.0,0.0
2023-07-12 23:30:00,0.0,0.0
2023-07-13 00:30:00,0.0,0.0
2023-07-13 01:30:00,15.15,0.01515
2023-07-13 02:30:00,122.65,0.12265000000000001
2023-07-13 03:30:00,249.85,0.24985
2023-07-13 04:30:00,276.3,0.2763
2023-07-13 05:30:00,371.7,0.3717
2023-07-13 06:30:00,321.1,0.3211
2023-07-13 07:30:00,452.9,0.45289999999999997
2023-07-13 08:30:00,317.9,0.31789999999999996
2023-07-13 09:30:00,289.05,0.28905000000000003
2023-07-13 10:30:00,178.15,0.17815
2023-07-13 11:30:00,89.1,0.0891
2023-07-13 12:30:00,13.25,0.01325
2023-07-13 13:30:00,0.3,0.0003
2023-07-13 14:30:00,0.0,0.0
2023-07-13 15:30:00,0.0,0.0
2023-07-13 16:30:00,0.0,0.0
2023-07-13 17:30:00,0.0,0.0
2023-07-13 18:30:00,0.0,0.0
2023-07-13 19:30:00,0.0,0.0
2023-07-13 20:30:00,0.0,0.0
2023-07-13 21:30:00,0.0,0.0
2023-07-13 22:30:00,0.0,0.0
2023-07-13 23:30:00,0.0,0.0
2023-07-14 00:30:00,0.0,0.0
2023-07-14 01:30:00,0.45,0.00045
2023-07-14 02:30:00,11.55,0.011550000000000001
2023-07-14 03:30:00,89.1,0.0891
2023-07-14 04:30:00,375.85,0.37585
2023-07-14 05:30:00,220.7,0.22069999999999998
2023-07-14 06:30:00,154.9,0.1549
2023-07-14 07:30:00,4.5,0.0045
2023-07-14 08:30:00,21.15,0.02115
2023-07-14 09:30:00,41.5,0.0415
2023-07-14 10:30:00,124.5,0.1245
2023-07-14 11:30:00,3.2,0.0032
2023-07-14 12:30:00,4.4,0.0044
2023-07-14 13:30:00,0.0,0.0
2023-07-14 14:30:00,0.0,0.0
2023-07-14 15:30:00,0.0,0.0
2023-07-14 16:30:00,0.0,0.0
2023-07-14 17:30:00,0.0,0.0
2023-07-14 18:30:00,0.0,0.0
2023-07-14 19:30:00,0.0,0.0
2023-07-14 20:30:00,0.0,0.0
2023-07-14 21:30:00,0.0,0.0
2023-07-14 22:30:00,0.0,0.0
2023-07-14 23:30:00,0.0,0.0
2023-07-15 00:30:00,0.0,0.0
2023-07-15 01:30:00,0.1,0.0001
2023-07-15 02:30:00,1.15,0.00115
2023-07-15 03:30:00,29.9,0.0299
2023-07-15 04:30:00,50.85,0.05085
2023-07-15 05:30:00,130.5,0.1305
2023-07-15 06:30:00,141.45,0.14145
2023-07-15 07:30:00,189.65,0.18965
2023-07-15 08:30:00,153.3,0.15330000000000002
2023-07-15 09:30:00,102.0,0.102
2023-07-15 10:30:00,48.7,0.0487
2023-07-15 11:30:00,49.5,0.0495
2023-07-15 12:30:00,8.05,0.00805
2023-07-15 13:30:00,0.65,0.00065
2023-07-15 14:30:00,0.0,0.0
2023-07-15 15:30:00,0.0,0.0
2023-07-15 16:30:00,0.0,0.0
2023-07-15 17:30:00,0.0,0.0
2023-07-15 18:30:00,0.0,0.0
2023-07-15 19:30:00,0.0,0.0
2023-07-15 20:30:00,0.0,0.0
2023-07-15 21:30:00,0.0,0.0
2023-07-15 22:30:00,0.0,0.0
2023-07-15 23:30:00,0.0,0.0
2023-07-16 00:30:00,0.0,0.0
2023-07-16 01:30:00,15.15,0.01515
2023-07-16 02:30:00,65.0,0.065
2023-07-16 03:30:00,193.1,0.1931
2023-07-16 04:30:00,341.85,0.34185000000000004
2023-07-16 05:30:00,497.0,0.497
2023-07-16 06:30:00,384.75,0.38475
2023-07-16 07:30:00,373.15,0.37315
2023-07-16 08:30:00,180.3,0.18030000000000002
2023-07-16 09:30:00,6.2,0.0062
2023-07-16 10:30:00,8.8,0.0088
2023-07-16 11:30:00,0.95,0.00095
2023-07-16 12:30:00,0.0,0.0
2023-07-16 13:30:00,0.0,0.0
2023-07-16 14:30:00,0.0,0.0
2023-07-16 15:30:00,0.0,0.0
2023-07-16 16:30:00,0.0,0.0
2023-07-16 17:30:00,0.0,0.0
2023-07-16 18:30:00,0.0,0.0
2023-07-16 19:30:00,0.0,0.0
2023-07-16 20:30:00,0.0,0.0
2023-07-16 21:30:00,0.0,0.0
2023-07-16 22:30:00,0.0,0.0
2023-07-16 23:30:00,0.0,0.0
2023-07-17 00:30:00,0.0,0.0
2023-07-17 01:30:00,9.2,0.0092
2023-07-17 02:30:00,5.4,0.0054
2023-07-17 03:30:00,31.25,0.03125
2023-07-17 04:30:00,107.35,0.10735
2023-07-17 05:30:00,79.2,0.0792
2023-07-17 06:30:00,44.1,0.0441
2023-07-17 07:30:00,15.7,0.0157
2023-07-17 08:30:00,68.65,0.06865
2023-07-17 09:30:00,113.8,0.1138
2023-07-17 10:30:00,79.4,0.07940000000000001
2023-07-17 11:30:00,57.55,0.05755
2023-07-17 12:30:00,15.8,0.0158
2023-07-17 13:30:00,0.0,0.0
2023-07-17 14:30:00,0.0,0.0
2023-07-17 15:30:00,0.0,0.0
2023-07-17 16:30:00,0.0,0.0
2023-07-17 17:30:00,0.0,0.0
2023-07-17 18:30:00,0.0,0.0
2023-07-17 19:30:00,0.0,0.0
2023-07-17 20:30:00,0.0,0.0
2023-07-17 21:30:00,0.0,0.0
2023-07-17 22:30:00,0.0,0.0
2023-07-17 23:30:00,0.0,0.0
2023-07-18 00:30:00,0.0,0.0
2023-07-18 01:30:00,0.35,0.00035
2023-07-18 02:30:00,0.35,0.00035
2023-07-18 03:30:00,0.35,0.00035
2023-07-18 04:30:00,0.1,0.0001
2023-07-18 05:30:00,0.0,0.0
2023-07-18 06:30:00,9.2,0.0092
2023-07-18 07:30:00,4.6,0.0046
2023-07-18 08:30:00,0.0,0.0
2023-07-18 09:30:00,2.0,0.002
2023-07-18 10:30:00,1.0,0.001
2023-07-18 11:30:00,0.7,0.0007
2023-07-18 12:30:00,0.15,0.00015
2023-07-18 13:30:00,0.0,0.0
2023-07-18 14:30:00,0.0,0.0
2023-07-18 15:30:00,0.0,0.0
2023-07-18 16:30:00,0.0,0.0
2023-07-18 17:30:00,0.0,0.0
2023-07-18 18:30:00,0.0,0.0
2023-07-18 19:30:00,0.0,0.0
2023-07-18 20:30:00,0.0,0.0
2023-07-18 21:30:00,0.0,0.0
2023-07-18 22:30:00,0.0,0.0
2023-07-18 23:30:00,0.0,0.0
2023-07-19 00:30:00,0.0,0.0
2023-07-19 01:30:00,0.0,0.0
2023-07-19 02:30:00,0.0,0.0
2023-07-19 03:30:00,0.0,0.0
2023-07-19 04:30:00,7.2,0.0072
2023-07-19 05:30:00,1.0,0.001
2023-07-19 06:30:00,12.1,0.0121
2023-07-19 07:30:00,91.45,0.09145
2023-07-19 08:30:00,16.55,0.016550000000000002
2023-07-19 09:30:00,34.05,0.03405
2023-07-19 10:30:00,34.1,0.0341
2023-07-19 11:30:00,47.0,0.047
2023-07-19 12:30:00,0.1,0.0001
2023-07-19 13:30:00,0.0,0.0
2023-07-19 14:30:00,0.0,0.0
2023-07-19 15:30:00,0.0,0.0
2023-07-19 16:30:00,0.0,0.0
2023-07-19 17:30:00,0.0,0.0
2023-07-19 18:30:00,0.0,0.0
2023-07-19 19:30:00,0.0,0.0
2023-07-19 20:30:00,0.0,0.0
2023-07-19 21:30:00,0.0,0.0
2023-07-19 22:30:00,0.0,0.0
2023-07-19 23:30:00,0.0,0.0
2023-07-20 00:30:00,0.0,0.0
2023-07-20 01:30:00,5.7,0.0057
2023-07-20 02:30:00,9.25,0.00925
2023-07-20 03:30:00,24.85,0.02485
2023-07-20 04:30:00,34.8,0.0348
2023-07-20 05:30:00,30.3,0.0303
2023-07-20 06:30:00,108.85,0.10884999999999999
2023-07-20 07:30:00,38.4,0.0384
2023-07-20 08:30:00,134.5,0.1345
2023-07-20 09:30:00,57.3,0.0573
2023-07-20 10:30:00,65.65,0.06565
2023-07-20 11:30:00,36.0,0.036
2023-07-20 12:30:00,2.95,0.0029500000000000004
2023-07-20 13:30:00,0.0,0.0
2023-07-20 14:30:00,0.0,0.0
2023-07-20 15:30:00,0.0,0.0
2023-07-20 16:30:00,0.0,0.0
2023-07-20 17:30:00,0.0,0.0
2023-07-20 18:30:00,0.0,0.0
2023-07-20 19:30:00,0.0,0.0
2023-07-20 20:30:00,0.0,0.0
2023-07-20 21:30:00,0.0,0.0
2023-07-20 22:30:00,0.0,0.0
2023-07-20 23:30:00,0.0,0.0
2023-07-21 00:30:00,0.0,0.0
2023-07-21 01:30:00,0.2,0.0002
2023-07-21 02:30:00,1.45,0.00145
2023-07-21 03:30:00,3.5,0.0035
2023-07-21 04:30:00,189.05,0.18905000000000002
2023-07-21 05:30:00,157.05,0.15705000000000002
2023-07-21 06:30:00,75.4,0.07540000000000001
2023-07-21 07:30:00,119.7,0.1197
2023-07-21 08:30:00,24.4,0.024399999999999998
2023-07-21 09:30:00,43.5,0.0435
2023-07-21 10:30:00,13.2,0.0132
2023-07-21 11:30:00,16.7,0.0167
2023-07-21 12:30:00,0.0,0.0
2023-07-21 13:30:00,0.0,0.0
2023-07-21 14:30:00,0.0,0.0
2023-07-21 15:30:00,0.0,0.0
2023-07-21 16:30:00,0.0,0.0
2023-07-21 17:30:00,0.0,0.0
2023-07-21 18:30:00,0.0,0.0
2023-07-21 19:30:00,0.0,0.0
2023-07-21 20:30:00,0.0,0.0
2023-07-21 21:30:00,0.0,0.0
2023-07-21 22:30:00,0.0,0.0
2023-07-21 23:30:00,0.0,0.0
2023-07-22 00:30:00,0.0,0.0
2023-07-22 01:30:00,0.15,0.00015
